FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"serialize_unit (1471, 1473)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_unit (1471,1473)"
"serialize_unit_struct (1475, 1477)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_unit_struct (1475,1477)"
"serialize_unit_variant (1479, 1486)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_unit_variant (1479,1486)"
"serialize_newtype_struct (1488, 1493)",0.000,0.000,6.000,8.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_newtype_struct (1488,1493)"
"serialize_newtype_variant (1495, 1506)",0.000,0.000,6.000,8.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_newtype_variant (1495,1506)"
"serialize_seq (1508, 1510)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_seq (1508,1510)"
"serialize_tuple (1512, 1514)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_tuple (1512,1514)"
"serialize_tuple_struct (1516, 1522)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_tuple_struct (1516,1522)"
"serialize_tuple_variant (1524, 1532)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_tuple_variant (1524,1532)"
"serialize_map (1534, 1536)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_map (1534,1536)"
"serialize_struct (1538, 1540)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_struct (1538,1540)"
"serialize_struct_variant (1542, 1550)",0.000,0.000,2.000,4.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_struct_variant (1542,1550)"
"collect_str (1552, 1557)",0.000,0.000,6.000,8.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/collect_str (1552,1557)"
"serialize_bool (1207, 1209)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_bool (1207,1209)"
"serialize_i8 (1211, 1213)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_i8 (1211,1213)"
"serialize_i16 (1215, 1217)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_i16 (1215,1217)"
"serialize_i32 (1219, 1221)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_i32 (1219,1221)"
"serialize_i64 (1223, 1225)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_i64 (1223,1225)"
"serialize_u8 (1233, 1235)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_u8 (1233,1235)"
"serialize_u16 (1237, 1239)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_u16 (1237,1239)"
"serialize_u32 (1241, 1243)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_u32 (1241,1243)"
"serialize_u64 (1245, 1247)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_u64 (1245,1247)"
"serialize_f32 (1255, 1257)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_f32 (1255,1257)"
"serialize_f64 (1259, 1261)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_f64 (1259,1261)"
"serialize_char (1263, 1265)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_char (1263,1265)"
"serialize_str (1267, 1273)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_str (1267,1273)"
"serialize_bytes (1275, 1277)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_bytes (1275,1277)"
"serialize_none (1279, 1281)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_none (1279,1281)"
"serialize_some (1283, 1288)",0.000,0.000,6.000,8.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_some (1283,1288)"
"serialize_unit (1290, 1292)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_unit (1290,1292)"
"serialize_unit_struct (1294, 1296)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_unit_struct (1294,1296)"
"serialize_unit_variant (1298, 1305)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_unit_variant (1298,1305)"
"serialize_newtype_struct (1307, 1312)",0.000,0.000,6.000,8.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_newtype_struct (1307,1312)"
"serialize_newtype_variant (1314, 1325)",0.000,0.000,6.000,8.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_newtype_variant (1314,1325)"
"serialize_seq (1327, 1329)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_seq (1327,1329)"
"serialize_tuple (1331, 1333)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_tuple (1331,1333)"
"serialize_tuple_struct (1335, 1341)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_tuple_struct (1335,1341)"
"serialize_tuple_variant (1343, 1351)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_tuple_variant (1343,1351)"
"serialize_map (1353, 1355)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_map (1353,1355)"
"serialize_struct (1357, 1359)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_struct (1357,1359)"
"serialize_struct_variant (1361, 1369)",0.000,0.000,2.000,4.000,false,false,"/NumberStrEmitter<'a, W, F> (1195,1370)/serialize_struct_variant (1361,1369)"
"serialize_str (863, 865)",1.000,1.000,1.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_str (863,865)"
"serialize_unit_variant (868, 875)",1.000,1.000,1.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_unit_variant (868,875)"
"serialize_newtype_struct (878, 883)",2.000,1.000,2.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_newtype_struct (878,883)"
"serialize_bool (893, 895)",1.000,1.000,1.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_bool (893,895)"
"serialize_i8 (897, 914)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_i8 (897,914)"
"serialize_i16 (916, 933)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_i16 (916,933)"
"serialize_i32 (935, 952)",1.000,1.000,1.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_i32 (935,952)"
"serialize_i64 (954, 971)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_i64 (954,971)"
"serialize_u8 (994, 1011)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_u8 (994,1011)"
"serialize_u16 (1013, 1030)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_u16 (1013,1030)"
"serialize_u32 (1032, 1049)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_u32 (1032,1049)"
"serialize_u64 (1051, 1068)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_u64 (1051,1068)"
"serialize_f32 (1091, 1093)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_f32 (1091,1093)"
"serialize_f64 (1095, 1097)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_f64 (1095,1097)"
"serialize_char (1099, 1101)",1.000,1.000,1.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_char (1099,1101)"
"serialize_bytes (1103, 1105)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_bytes (1103,1105)"
"serialize_unit (1107, 1109)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_unit (1107,1109)"
"serialize_unit_struct (1111, 1113)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_unit_struct (1111,1113)"
"serialize_newtype_variant (1115, 1126)",0.000,0.000,6.000,8.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_newtype_variant (1115,1126)"
"serialize_none (1128, 1130)",1.000,1.000,1.000,0.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_none (1128,1130)"
"serialize_some (1132, 1137)",0.000,0.000,6.000,8.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_some (1132,1137)"
"serialize_seq (1139, 1141)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_seq (1139,1141)"
"serialize_tuple (1143, 1145)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_tuple (1143,1145)"
"serialize_tuple_struct (1147, 1153)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_tuple_struct (1147,1153)"
"serialize_tuple_variant (1155, 1163)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_tuple_variant (1155,1163)"
"serialize_map (1165, 1167)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_map (1165,1167)"
"serialize_struct (1169, 1171)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_struct (1169,1171)"
"serialize_struct_variant (1173, 1181)",0.000,0.000,2.000,4.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/serialize_struct_variant (1173,1181)"
"collect_str (1183, 1188)",0.000,0.000,6.000,8.000,false,false,"/MapKeySerializer<'a, W, F> (854,1189)/collect_str (1183,1188)"
"serialize_field (800, 811)",5.000,1.000,5.000,0.000,false,false,"/Compound<'a, W, F> (791,834)/serialize_field (800,811)"
"end (814, 833)",3.600,0.600,6.016,1.846,false,false,"/Compound<'a, W, F> (791,834)/end (814,833)"
"serialize_field (752, 777)",7.000,1.000,7.000,0.000,false,false,"/Compound<'a, W, F> (743,789)/serialize_field (752,777)"
"end (780, 788)",4.000,1.000,4.000,0.000,false,false,"/Compound<'a, W, F> (743,789)/end (780,788)"
"serialize_key (670, 698)",3.704,0.741,5.000,0.000,false,false,"/Compound<'a, W, F> (661,741)/serialize_key (670,698)"
"serialize_value (701, 723)",3.696,0.739,5.000,0.000,false,false,"/Compound<'a, W, F> (661,741)/serialize_value (701,723)"
"end (726, 740)",3.200,0.533,6.000,0.000,false,false,"/Compound<'a, W, F> (661,741)/end (726,740)"
"serialize_field (631, 636)",2.000,1.000,2.000,0.000,false,false,"/Compound<'a, W, F> (622,659)/serialize_field (631,636)"
"end (639, 658)",3.600,0.600,6.016,1.846,false,false,"/Compound<'a, W, F> (622,659)/end (639,658)"
"serialize_field (609, 614)",0.000,0.000,6.000,8.000,false,false,"/Compound<'a, W, F> (600,620)/serialize_field (609,614)"
"end (617, 619)",0.000,0.000,2.000,4.000,false,false,"/Compound<'a, W, F> (600,620)/end (617,619)"
"serialize_element (587, 592)",2.000,1.000,2.000,0.000,false,false,"/Compound<'a, W, F> (578,598)/serialize_element (587,592)"
"end (595, 597)",1.000,1.000,1.000,0.000,false,false,"/Compound<'a, W, F> (578,598)/end (595,597)"
"serialize_element (532, 558)",3.704,0.741,5.000,0.000,false,false,"/Compound<'a, W, F> (523,576)/serialize_element (532,558)"
"end (561, 575)",3.200,0.533,6.000,0.000,false,false,"/Compound<'a, W, F> (523,576)/end (561,575)"
"serialize_bool (77, 83)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_bool (77,83)"
"serialize_i8 (86, 92)",0.000,0.000,2.000,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_i8 (86,92)"
"serialize_i16 (95, 101)",0.000,0.000,2.000,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_i16 (95,101)"
"serialize_i32 (104, 110)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_i32 (104,110)"
"serialize_i64 (113, 119)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_i64 (113,119)"
"serialize_u8 (130, 136)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_u8 (130,136)"
"serialize_u16 (139, 145)",0.000,0.000,2.000,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_u16 (139,145)"
"serialize_u32 (148, 154)",0.000,0.000,2.000,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_u32 (148,154)"
"serialize_u64 (157, 163)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_u64 (157,163)"
"serialize_f32 (174, 190)",1.412,0.471,3.333,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_f32 (174,190)"
"serialize_f64 (193, 209)",1.412,0.471,3.333,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_f64 (193,209)"
"serialize_char (212, 216)",1.250,1.250,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_char (212,216)"
"serialize_str (219, 222)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_str (219,222)"
"serialize_bytes (225, 232)",1.500,0.750,2.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_bytes (225,232)"
"serialize_unit (235, 241)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_unit (235,241)"
"serialize_unit_struct (244, 246)",0.000,0.000,2.000,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_unit_struct (244,246)"
"serialize_unit_variant (249, 256)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_unit_variant (249,256)"
"serialize_newtype_struct (260, 265)",2.000,1.000,2.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_newtype_struct (260,265)"
"serialize_newtype_variant (268, 305)",2.000,1.000,2.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_newtype_variant (268,305)"
"serialize_none (308, 310)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_none (308,310)"
"serialize_some (313, 318)",2.000,1.000,2.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_some (313,318)"
"serialize_seq (321, 341)",1.810,0.905,2.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_seq (321,341)"
"serialize_tuple (344, 346)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_tuple (344,346)"
"serialize_tuple_struct (349, 355)",0.000,0.000,2.000,4.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_tuple_struct (349,355)"
"serialize_tuple_variant (358, 383)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_tuple_variant (358,383)"
"serialize_map (386, 406)",1.810,0.905,2.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_map (386,406)"
"serialize_struct (409, 417)",4.000,1.000,4.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_struct (409,417)"
"serialize_struct_variant (420, 445)",1.000,1.000,1.000,0.000,false,false,"/&'a mut Serializer<W, F> (60,499)/serialize_struct_variant (420,445)"
"collect_str (447, 498)",0.000,0.000,90.000,36.000,false,true,"/&'a mut Serializer<W, F> (60,499)/collect_str (447,498)"
"write_str (464, 473)",0.000,0.000,12.000,12.000,false,false,"/&'a mut Serializer<W, F> (60,499)/collect_str (447,498)/Adapter<'ser, W, F> (459,474)/write_str (464,473)"
"with_formatter (49, 51)",1.000,1.000,1.000,0.000,false,false,"/Serializer<W, F> (41,58)/with_formatter (49,51)"
"into_inner (55, 57)",0.000,0.000,2.000,4.000,false,false,"/Serializer<W, F> (41,58)/into_inner (55,57)"
"pretty (36, 38)",1.000,1.000,1.000,0.000,false,false,"/Serializer<W, PrettyFormatter<'a>> (30,39)/pretty (36,38)"
"new (25, 27)",1.000,1.000,1.000,0.000,false,false,"/Serializer<W> (19,28)/new (25,27)"
shift.rs,3.333,0.667,5.000,0.000,false,false,src/lexical/shift.rs
"shr (10, 16)",1.000,1.000,1.000,0.000,false,false,"/shr (10,16)"
"overflowing_shr (23, 36)",1.231,0.615,2.000,0.000,false,false,"/overflowing_shr (23,36)"
"shl (40, 46)",1.000,1.000,1.000,0.000,false,false,"/shl (40,46)"
stream.rs,9.902,0.825,12.000,0.000,false,false,tests/stream.rs
"test_json_stream_newlines (32, 51)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_newlines (32,51)"
"test_json_stream_trailing_whitespaces (54, 64)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_trailing_whitespaces (54,64)"
"test_json_stream_truncated (67, 77)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_truncated (67,77)"
"test_json_stream_truncated_decimal (80, 87)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_truncated_decimal (80,87)"
"test_json_stream_truncated_negative (90, 97)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_truncated_negative (90,97)"
"test_json_stream_truncated_exponent (100, 107)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_truncated_exponent (100,107)"
"test_json_stream_empty (110, 117)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_empty (110,117)"
"test_json_stream_primitive (120, 151)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_primitive (120,151)"
"test_json_stream_invalid_literal (154, 161)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_invalid_literal (154,161)"
"test_json_stream_invalid_number (164, 171)",1.000,1.000,1.000,0.000,false,false,"/test_json_stream_invalid_number (164,171)"
"test_error (174, 182)",1.000,1.000,1.000,0.000,false,false,"/test_error (174,182)"
test.rs,145.985,0.907,161.321,14.906,false,true,tests/test.rs
"test_encode_ok (86, 100)",2.000,1.000,2.000,0.000,false,false,"/test_encode_ok (86,100)"
"test_pretty_encode_ok (102, 116)",2.000,1.000,2.000,0.000,false,false,"/test_pretty_encode_ok (102,116)"
"test_write_null (119, 123)",1.000,1.000,1.000,0.000,false,false,"/test_write_null (119,123)"
"test_write_u64 (126, 130)",1.000,1.000,1.000,0.000,false,false,"/test_write_u64 (126,130)"
"test_write_i64 (133, 142)",1.000,1.000,1.000,0.000,false,false,"/test_write_i64 (133,142)"
"test_write_f64 (145, 157)",1.000,1.000,1.000,0.000,false,false,"/test_write_f64 (145,157)"
"test_encode_nonfinite_float_yields_null (160, 172)",1.000,1.000,1.000,0.000,false,false,"/test_encode_nonfinite_float_yields_null (160,172)"
"test_write_str (175, 179)",1.000,1.000,1.000,0.000,false,false,"/test_write_str (175,179)"
"test_write_bool (182, 186)",1.000,1.000,1.000,0.000,false,false,"/test_write_bool (182,186)"
"test_write_char (189, 205)",1.000,1.000,1.000,0.000,false,false,"/test_write_char (189,205)"
"test_write_list (208, 255)",1.143,1.143,1.000,0.000,false,false,"/test_write_list (208,255)"
"test_write_object (258, 467)",1.034,1.034,1.000,0.000,false,false,"/test_write_object (258,467)"
"test_write_tuple (470, 478)",1.500,1.500,1.000,0.000,false,false,"/test_write_tuple (470,478)"
"test_write_enum (481, 544)",1.016,1.016,1.000,0.000,false,false,"/test_write_enum (481,544)"
"test_write_option (547, 561)",1.250,1.250,1.000,0.000,false,false,"/test_write_option (547,561)"
"test_write_newtype_struct (564, 574)",1.375,1.375,1.000,0.000,false,false,"/test_write_newtype_struct (564,574)"
"test_deserialize_number_to_untagged_enum (577, 585)",1.125,1.125,1.000,0.000,false,false,"/test_deserialize_number_to_untagged_enum (577,585)"
"test_parse_ok (587, 629)",3.724,0.931,4.000,0.000,false,false,"/test_parse_ok (587,629)"
"test_parse_unusual_ok (633, 644)",1.818,0.909,2.000,0.000,false,false,"/test_parse_unusual_ok (633,644)"
"test_parse_err (653, 661)",1.778,0.889,2.000,0.000,false,false,"/test_parse_err (653,661)"
"test_parse_slice_err (663, 670)",1.750,0.875,2.000,0.000,false,false,"/test_parse_slice_err (663,670)"
"test_fromstr_parse_err (672, 681)",1.800,0.900,2.000,0.000,false,false,"/test_fromstr_parse_err (672,681)"
"test_parse_null (684, 692)",1.125,1.125,1.000,0.000,false,false,"/test_parse_null (684,692)"
"test_parse_bool (695, 711)",1.062,1.062,1.000,0.000,false,false,"/test_parse_bool (695,711)"
"test_parse_char (714, 740)",1.038,1.038,1.000,0.000,false,false,"/test_parse_char (714,740)"
"test_parse_number_errors (743, 795)",1.000,1.000,1.000,0.000,false,false,"/test_parse_number_errors (743,795)"
"test_parse_i64 (798, 806)",1.000,1.000,1.000,0.000,false,false,"/test_parse_i64 (798,806)"
"test_parse_u64 (809, 816)",1.000,1.000,1.000,0.000,false,false,"/test_parse_u64 (809,816)"
"test_parse_negative_zero (819, 839)",1.333,0.667,2.008,1.000,false,false,"/test_parse_negative_zero (819,839)"
"test_parse_f64 (842, 932)",1.058,1.058,1.000,0.000,false,false,"/test_parse_f64 (842,932)"
"test_value_as_f64 (935, 943)",0.857,0.857,1.000,0.000,false,false,"/test_value_as_f64 (935,943)"
"test_roundtrip_f64 (949, 969)",0.000,0.000,6.000,8.000,false,false,"/test_roundtrip_f64 (949,969)"
"test_roundtrip_f32 (972, 979)",1.333,1.333,1.000,0.000,false,false,"/test_roundtrip_f32 (972,979)"
"test_serialize_char (982, 991)",1.000,1.000,1.000,0.000,false,false,"/test_serialize_char (982,991)"
"test_malicious_number (995, 1007)",0.000,0.000,2.000,4.000,false,false,"/test_malicious_number (995,1007)"
"test_parse_number (1010, 1046)",1.057,1.057,1.000,0.000,false,false,"/test_parse_number (1010,1046)"
"test_parse_string (1049, 1120)",1.029,1.029,1.000,0.000,false,false,"/test_parse_string (1049,1120)"
"test_parse_list (1123, 1154)",1.333,1.333,1.000,0.000,false,false,"/test_parse_list (1123,1154)"
"test_parse_object (1157, 1199)",1.075,1.075,1.000,0.000,false,false,"/test_parse_object (1157,1199)"
"test_parse_struct (1202, 1269)",1.098,1.098,1.000,0.000,false,false,"/test_parse_struct (1202,1269)"
"test_parse_option (1272, 1290)",1.125,1.125,1.000,0.000,false,false,"/test_parse_option (1272,1290)"
"test_parse_enum_errors (1293, 1321)",1.074,1.074,1.000,0.000,false,false,"/test_parse_enum_errors (1293,1321)"
"test_parse_enum (1324, 1373)",1.042,1.042,1.000,0.000,false,false,"/test_parse_enum (1324,1373)"
"test_parse_trailing_whitespace (1376, 1383)",1.000,1.000,1.000,0.000,false,false,"/test_parse_trailing_whitespace (1376,1383)"
"test_multiline_errors (1386, 1391)",1.000,1.000,1.000,0.000,false,false,"/test_multiline_errors (1386,1391)"
"test_missing_option_field (1394, 1411)",1.071,1.071,1.000,0.000,false,false,"/test_missing_option_field (1394,1411)"
"test_missing_nonoption_field (1414, 1421)",1.143,1.143,1.000,0.000,false,false,"/test_missing_nonoption_field (1414,1421)"
"test_missing_renamed_field (1424, 1442)",1.067,1.067,1.000,0.000,false,false,"/test_missing_renamed_field (1424,1442)"
"test_serialize_seq_with_no_len (1445, 1527)",15.085,0.887,21.043,16.386,false,false,"/test_serialize_seq_with_no_len (1445,1527)"
"test_serialize_map_with_no_len (1530, 1618)",15.234,0.896,20.280,15.281,false,false,"/test_serialize_map_with_no_len (1530,1618)"
"test_deserialize_from_stream (1622, 1659)",3.677,1.226,3.000,0.000,false,false,"/test_deserialize_from_stream (1622,1659)"
"test_serialize_rejects_bool_keys (1662, 1670)",1.125,1.125,1.000,0.000,false,false,"/test_serialize_rejects_bool_keys (1662,1670)"
"test_serialize_rejects_adt_keys (1673, 1682)",1.111,1.111,1.000,0.000,false,false,"/test_serialize_rejects_adt_keys (1673,1682)"
"test_bytes_ser (1685, 1693)",1.000,1.000,1.000,0.000,false,false,"/test_bytes_ser (1685,1693)"
"test_byte_buf_ser (1696, 1702)",1.000,1.000,1.000,0.000,false,false,"/test_byte_buf_ser (1696,1702)"
"test_byte_buf_de (1705, 1713)",1.000,1.000,1.000,0.000,false,false,"/test_byte_buf_de (1705,1713)"
"test_byte_buf_de_lone_surrogate (1716, 1741)",1.000,1.000,1.000,0.000,false,false,"/test_byte_buf_de_lone_surrogate (1716,1741)"
"test_raw_de_lone_surrogate (1745, 1755)",0.000,0.000,2.000,4.000,false,false,"/test_raw_de_lone_surrogate (1745,1755)"
"test_byte_buf_de_multiple (1758, 1763)",1.000,1.000,1.000,0.000,false,false,"/test_byte_buf_de_multiple (1758,1763)"
"test_json_pointer (1766, 1800)",1.545,1.545,1.000,0.000,false,true,"/test_json_pointer (1766,1800)"
"test_json_pointer_mut (1803, 1859)",1.412,1.412,1.000,0.000,false,false,"/test_json_pointer_mut (1803,1859)"
"test_stack_overflow (1862, 1871)",1.111,1.111,1.000,0.000,false,false,"/test_stack_overflow (1862,1871)"
"test_disable_recursion_limit (1875, 1884)",0.000,0.000,2.000,4.000,false,false,"/test_disable_recursion_limit (1875,1884)"
"test_integer_key (1887, 1902)",1.143,1.143,1.000,0.000,false,false,"/test_integer_key (1887,1902)"
"test_integer128_key (1905, 1912)",1.000,1.000,1.000,0.000,false,false,"/test_integer128_key (1905,1912)"
"test_deny_float_key (1915, 1930)",4.571,1.143,4.000,0.000,false,false,"/test_deny_float_key (1915,1930)"
"test_borrowed_key (1933, 1944)",0.900,0.900,1.000,0.000,false,false,"/test_borrowed_key (1933,1944)"
"test_effectively_string_keys (1947, 1970)",1.043,1.043,1.000,0.000,false,false,"/test_effectively_string_keys (1947,1970)"
"test_json_macro (1973, 1995)",1.438,1.438,1.000,0.000,false,false,"/test_json_macro (1973,1995)"
"issue_220 (1998, 2007)",1.125,1.125,1.000,0.000,false,false,"/issue_220 (1998,2007)"
"test_partialeq_number (2022, 2031)",1.000,1.000,1.000,0.000,false,false,"/test_partialeq_number (2022,2031)"
"test_partialeq_integer128 (2036, 2038)",0.000,0.000,2.000,4.000,false,false,"/test_partialeq_integer128 (2036,2038)"
"test_partialeq_string (2041, 2048)",1.000,1.000,1.000,0.000,false,false,"/test_partialeq_string (2041,2048)"
"test_partialeq_bool (2051, 2059)",1.000,1.000,1.000,0.000,false,false,"/test_partialeq_bool (2051,2059)"
